treatment,store_id,sale,customer_id
0,8,48.67366,942
0,8,66.808357,943
0,8,41.217648,944
0,8,48.677822,945
0,8,70.04911,946
0,8,54.088551,947
0,8,48.381687,948
0,8,59.674431,949
0,8,49.642063,950
0,8,52.733498,951
0,8,62.497158,952
0,8,49.924019,953
0,8,37.088646,954
0,8,63.323547,955
0,8,45.718346,956
0,8,55.514256,957
0,8,55.872337,958
0,8,53.25787,959
0,8,79.699883,960
0,8,57.160294,961
0,8,18.166517,962
0,8,53.440502,963
0,8,36.97847,964
0,8,56.309879,965
0,8,60.98756,966
0,8,64.897598,967
0,8,64.869713,968
0,8,42.686665,969
0,8,66.469879,970
0,8,51.96167,971
0,8,44.643894,972
0,8,78.840233,973
0,8,64.577675,974
0,8,29.056768,975
0,8,53.55024,976
0,8,42.021309,977
0,8,61.716251,978
0,8,31.480253,979
0,8,63.795872,980
0,8,49.877926,981
0,8,64.72274,982
0,8,66.038284,983
0,8,49.236774,984
0,8,55.836678,985
0,8,54.547268,986
0,8,83.65313,987
0,8,69.932373,988
0,8,73.251778,989
0,8,54.134037,990
0,8,50.878639,991
0,8,69.217834,992
0,8,64.577911,993
0,8,66.116623,994
0,8,57.129658,995
0,8,76.206268,996
0,8,42.303009,997
0,8,62.691093,998
0,8,40.491776,999
0,8,63.455898,1000
0,9,91.02964,1
0,9,97.311943,2
0,9,80.62178,3
0,9,90.53717,4
0,9,89.492523,5
0,9,55.088829,6
0,9,72.33017,7
0,9,86.577942,8
0,9,85.499176,9
0,9,90.266167,10
0,9,59.485432,11
0,9,90.103897,12
0,9,83.62413,13
0,9,76.318336,14
0,9,74.284172,15
0,9,50.875286,16
0,9,75.906166,17
0,9,96.626122,18
0,9,93.463936,19
0,9,59.491886,20
0,9,72.742699,21
0,9,112.7214,22
0,9,75.803322,23
0,9,88.506493,24
0,9,82.742836,25
0,9,81.25238,26
0,9,92.722427,27
0,9,96.230293,28
0,9,109.96928,29
0,9,77.496674,30
0,9,106.8092,31
0,9,73.37207,32
0,9,78.106918,33
0,9,80.006027,34
0,9,99.228493,35
0,9,97.023285,36
0,9,66.893425,37
0,9,62.236027,38
0,9,89.668129,39
0,9,97.023392,40
0,9,75.25959,41
0,9,85.793007,42
0,9,80.062691,43
0,9,55.710865,44
0,9,89.105965,45
0,9,86.613792,46
0,9,61.683632,47
0,9,97.664429,48
0,9,66.499466,49
0,9,84.924149,50
0,9,81.270638,51
0,9,79.725403,52
0,9,91.724297,53
0,9,87.033493,54
0,9,112.25887,55
0,9,85.071922,56
0,9,105.86183,57
0,9,67.901039,58
0,9,119.35947,59
0,9,84.699554,60
0,9,74.624748,61
0,9,87.471802,62
0,9,91.26223,63
0,9,88.344254,64
0,9,87.080269,65
0,9,89.999504,66
0,9,88.381279,67
0,9,69.614059,68
0,9,79.319466,69
0,9,92.809723,70
0,9,81.120903,71
0,9,91.224403,72
0,9,77.81974,73
0,9,96.942398,74
0,9,91.10379,75
0,9,101.50363,76
0,9,82.55191,77
0,9,95.402122,78
0,9,98.741135,79
0,9,108.81847,80
0,9,100.49335,81
0,9,101.21442,82
0,9,81.096306,83
0,9,96.297272,84
0,9,67.541145,85
0,9,83.880562,86
0,9,72.325928,87
0,9,102.82422,88
0,9,80.500755,89
0,9,94.620377,90
0,9,74.355629,91
0,9,74.635284,92
0,9,118.65498,93
0,9,63.812584,94
0,9,90.259056,95
0,9,96.846336,96
0,9,93.674156,97
0,9,109.87614,98
0,9,70.383522,99
0,9,86.023499,100
0,9,97.758492,101
0,9,88.488739,102
0,9,82.734856,103
0,9,87.913467,104
0,9,90.935745,105
0,9,99.025223,106
0,9,104.28959,107
0,9,108.63867,108
0,9,70.88089,109
0,9,92.858917,110
0,9,54.724335,111
0,9,102.62842,112
0,9,110.90239,113
0,9,71.886398,114
0,9,78.351227,115
0,9,84.399048,116
0,9,87.627815,117
0,9,66.845528,118
0,9,110.05896,119
0,9,72.002579,120
0,9,93.609535,121
0,9,80.829323,122
0,9,98.388611,123
0,9,96.415657,124
0,9,48.744183,125
0,9,97.552429,126
0,9,70.695831,127
0,9,104.95631,128
0,9,88.053291,129
0,9,86.209824,130
0,9,113.91373,131
0,9,81.38549,132
0,9,93.103943,133
0,9,76.36544,134
0,9,94.592896,135
0,9,90.73671,136
0,9,93.523361,137
0,9,60.067993,138
0,9,84.493179,139
0,9,107.15142,140
0,9,75.905609,141
0,9,52.308479,142
0,9,82.180199,143
0,9,69.053139,144
0,9,69.7108,145
0,9,71.480865,146
0,9,79.446404,147
0,9,95.816124,148
0,9,76.930786,149
0,9,62.837685,150
0,9,90.004341,151
0,9,101.03484,152
0,9,48.222881,153
0,9,78.999695,154
0,9,49.551632,155
0,9,90.261101,156
0,9,105.19175,157
0,9,102.61369,158
0,9,67.694511,159
0,9,90.116867,160
0,9,56.017437,161
0,9,72.038795,162
0,9,102.20723,163
0,9,104.26826,164
0,9,65.518082,165
0,9,83.756172,166
0,9,86.670547,167
0,9,55.773918,168
0,9,49.311134,169
0,9,70.185486,170
0,9,62.637474,171
0,9,102.86478,172
0,9,71.877052,173
0,9,110.44548,174
0,9,108.30102,175
0,9,101.60054,176
0,9,68.429054,177
0,9,73.597321,178
0,9,71.961334,179
0,9,107.80639,180
0,9,78.85157,181
0,9,92.314796,182
0,9,73.082779,183
0,9,78.152504,184
0,9,79.994484,185
0,9,93.903503,186
0,9,95.56974,187
0,9,83.04985,188
0,9,86.666451,189
0,9,77.056793,190
0,9,75.75563,191
0,9,91.32032,192
0,9,51.952862,193
0,9,103.84966,194
0,9,89.155411,195
0,9,86.862473,196
0,9,82.3032,197
0,9,89.721443,198
0,9,95.155731,199
0,9,74.06356,200
0,9,80.151489,201
0,9,88.557396,202
0,9,84.415436,203
0,9,74.495201,204
0,9,116.3191,205
0,9,68.946327,206
0,9,101.36851,207
0,9,97.07634,208
0,9,81.941216,209
0,9,83.609535,210
0,9,64.848541,211
0,9,104.24567,212
0,9,86.007645,213
0,9,89.477272,214
0,9,114.72931,215
0,9,38.295967,216
0,9,88.863907,217
0,9,80.538933,218
0,9,86.197128,219
0,9,78.50499,220
0,9,87.036423,221
0,9,107.70266,222
0,9,92.584717,223
0,9,68.384651,224
0,9,108.75294,225
0,9,91.116447,226
0,9,77.070541,227
0,9,75.879601,228
0,9,113.77372,229
0,9,102.81408,230
0,9,85.52095,231
0,9,96.300827,232
0,9,67.455132,233
0,9,90.864075,234
0,9,112.78075,235
0,9,94.758133,236
0,9,90.175446,237
0,9,93.039825,238
0,9,81.35508,239
0,9,91.397499,240
0,9,87.239174,241
0,9,67.521805,242
0,9,55.889118,243
0,9,76.624931,244
0,9,91.282745,245
0,9,119.51411,246
0,9,99.56411,247
0,9,95.15036,248
0,9,86.013954,249
0,9,87.860741,250
0,9,73.675713,251
0,9,98.875397,252
0,9,78.262039,253
0,9,70.551399,254
0,9,77.336571,255
0,9,94.429985,256
0,9,92.706795,257
0,9,64.701073,258
0,9,78.43013,259
0,9,67.004234,260
0,9,65.042961,261
0,9,86.387581,262
0,9,87.549721,263
0,9,95.069885,264
0,9,81.180145,265
0,9,87.949341,266
0,9,80.595345,267
0,9,102.27309,268
0,9,64.994591,269
0,9,88.334251,270
0,9,87.23217,271
0,9,67.362656,272
0,9,65.138733,273
0,9,75.5495,274
0,9,92.908501,275
0,9,54.231052,276
0,9,98.453651,277
0,9,63.853741,278
0,9,110.37471,279
0,9,82.169487,280
0,9,88.397591,281
0,9,72.260902,282
0,9,104.36642,283
0,9,133.48529,284
0,9,100.6564,285
0,9,75.902557,286
0,9,98.645599,287
0,9,89.306419,288
0,9,81.084938,289
0,9,81.975105,290
0,9,95.252045,291
0,9,90.941467,292
0,9,96.959404,293
0,9,81.712662,294
0,9,83.482124,295
0,9,80.80851,296
0,9,94.009438,297
0,9,76.906738,298
0,9,85.115807,299
0,9,108.41257,300
0,9,74.265205,301
0,9,87.056778,302
0,9,80.096611,303
0,9,64.411926,304
0,9,81.493347,305
0,9,105.5994,306
0,9,78.072891,307
0,9,49.866314,308
0,9,89.32225,309
0,9,95.965523,310
0,9,76.211548,311
0,9,95.931007,312
0,9,99.314972,313
0,9,74.327873,314
0,9,89.550865,315
0,9,89.594894,316
0,9,94.25367,317
0,9,57.720665,318
0,9,79.815125,319
0,9,95.902443,320
0,9,98.606461,321
0,9,72.757332,322
0,9,89.220726,323
0,9,90.954811,324
0,9,69.846947,325
0,9,94.60479,326
0,9,92.552887,327
0,9,102.68246,328
0,9,76.516724,329
0,9,75.733116,330
0,9,81.832047,331
0,9,89.156281,332
0,9,101.12259,333
0,9,82.184296,334
0,9,94.432503,335
0,9,114.22942,336
0,9,92.635483,337
0,9,98.580612,338
0,9,79.28849,339
0,9,88.660561,340
0,9,72.270172,341
0,9,96.535294,342
0,9,73.79454,343
0,9,113.17014,344
0,9,95.318344,345
0,9,83.193604,346
0,9,78.080917,347
0,9,58.374542,348
0,9,65.522285,349
0,9,74.410233,350
0,9,94.524902,351
0,9,109.75241,352
0,9,65.987747,353
0,9,114.04496,354
0,9,89.255783,355
0,9,75.041771,356
0,9,90.787659,357
0,9,80.233505,358
0,9,92.861076,359
0,9,70.920395,360
0,9,98.006096,361
0,9,103.151,362
0,9,95.657372,363
0,9,88.01638,364
0,9,80.669525,365
0,9,85.310417,366
0,9,88.264282,367
0,9,94.558449,368
0,9,61.591969,369
0,9,61.470383,370
0,9,95.798508,371
0,9,74.903137,372
0,9,114.74892,373
0,9,96.835075,374
0,9,62.523964,375
0,9,93.812553,376
0,9,95.29612,377
0,9,81.716019,378
0,9,83.190628,379
0,9,99.16198,380
0,9,97.119881,381
0,9,77.91037,382
0,9,103.32467,383
0,9,79.219719,384
0,9,90.414619,385
0,9,119.03477,386
0,9,77.148079,387
0,9,67.368507,388
0,9,78.752296,389
0,9,87.241104,390
0,9,75.826942,391
0,9,83.926987,392
0,9,72.571442,393
0,9,96.127106,394
0,9,95.007492,395
0,9,99.413467,396
0,9,82.560219,397
0,9,90.639305,398
0,9,76.943825,399
0,9,98.523819,400
0,9,71.288734,401
0,9,92.058533,402
0,9,82.342812,403
0,9,87.039482,404
0,9,55.551464,405
0,9,79.835892,406
0,9,91.076172,407
0,9,77.57283,408
0,9,80.423431,409
0,9,73.671524,410
0,9,96.934639,411
0,9,106.19483,412
0,9,104.02931,413
0,9,75.851601,414
0,9,76.979584,415
0,9,92.833046,416
0,9,58.254745,417
0,9,67.778946,418
0,9,90.472008,419
0,9,86.030235,420
0,9,82.554878,421
0,9,84.516876,422
0,9,55.435177,423
0,9,92.083206,424
0,9,73.825989,425
0,9,84.18264,426
0,9,107.28114,427
0,9,100.9244,428
0,9,92.888916,429
0,9,68.189491,430
0,9,82.04039,431
0,9,95.599075,432
0,9,97.949348,433
0,9,70.019203,434
0,9,95.950066,435
0,9,108.72086,436
0,9,117.70303,437
0,9,80.722961,438
0,9,54.257469,439
0,9,93.511185,440
0,9,85.119652,441
0,9,75.689484,442
0,9,95.330254,443
0,9,91.566422,444
0,9,106.4,445
0,9,81.738297,446
0,9,101.44064,447
0,9,73.528473,448
0,9,91.003983,449
0,9,82.907555,450
0,9,90.116112,451
0,9,66.26783,452
0,9,100.28091,453
0,9,66.13324,454
0,9,68.642387,455
0,9,84.041061,456
0,9,70.085571,457
0,9,114.09904,458
0,9,82.262413,459
0,9,82.223061,460
0,9,86.862572,461
0,9,69.645035,462
0,9,97.638496,463
0,9,101.88338,464
0,9,71.696892,465
0,9,79.077644,466
0,9,75.323326,467
0,9,92.784676,468
0,9,93.711388,469
0,9,98.514488,470
0,9,71.282516,471
0,9,106.41032,472
0,9,80.679695,473
0,9,76.365677,474
0,9,88.587303,475
0,9,78.981094,476
0,9,73.766907,477
0,9,95.513863,478
0,9,90.000435,479
0,9,81.53215,480
0,9,109.06404,481
0,9,80.855835,482
0,9,67.77002,483
0,9,102.64144,484
0,9,87.094711,485
0,9,106.45889,486
0,9,80.67897,487
0,9,95.509003,488
0,9,76.384514,489
0,9,79.9618,490
0,9,95.390953,491
0,9,91.814888,492
0,9,64.89949,493
0,9,94.627029,494
0,9,104.36959,495
0,9,85.056229,496
0,9,90.032921,497
0,9,84.307076,498
0,9,93.802963,499
0,9,72.66613,500
0,9,66.594055,501
0,9,82.580833,502
0,9,95.786926,503
0,9,122.12012,504
0,9,92.328842,505
0,9,99.611145,506
0,9,91.964279,507
0,9,60.600319,508
0,9,80.890289,509
0,9,102.81131,510
0,9,60.457184,511
0,9,86.870102,512
0,9,114.87653,513
0,9,79.487411,514
0,9,57.380013,515
0,9,97.450417,516
0,9,82.488419,517
0,9,97.379936,518
0,9,112.69518,519
0,9,72.698021,520
0,9,85.049278,521
0,9,93.929939,522
0,9,88.124557,523
0,9,82.157066,524
0,9,102.65892,525
0,9,72.811226,526
0,9,86.212547,527
0,9,93.040649,528
0,9,112.08453,529
0,9,101.05108,530
0,9,66.321266,531
0,9,78.197716,532
0,9,80.486794,533
0,9,118.52249,534
0,9,88.184044,535
0,9,90.045441,536
0,9,95.636314,537
0,9,96.813339,538
0,9,76.935448,539
0,9,77.474823,540
0,9,65.62468,541
0,9,99.061478,542
0,9,95.930641,543
0,9,74.029243,544
0,9,74.63868,545
0,9,82.222771,546
0,9,107.17372,547
0,9,82.332634,548
0,9,108.75534,549
0,9,91.514565,550
0,9,88.653259,551
0,9,86.567078,552
0,9,111.96614,553
0,9,76.668823,554
0,9,84.058922,555
0,9,73.252243,556
0,9,91.540474,557
0,9,71.836128,558
0,9,82.391533,559
0,9,94.841995,560
0,9,96.630783,561
0,9,95.11557,562
0,9,70.609222,563
0,9,76.480736,564
0,9,100.0223,565
0,9,91.584389,566
0,9,68.373199,567
0,9,81.046608,568
0,9,104.52173,569
0,9,86.031616,570
0,9,87.051247,571
0,9,104.59904,572
0,9,90.510025,573
0,9,77.643456,574
0,9,70.478416,575
0,9,76.708656,576
0,9,77.934296,577
0,9,89.02713,578
0,9,82.467598,579
0,9,84.302116,580
0,9,78.8694,581
0,9,81.695076,582
0,9,106.04543,583
0,9,105.07921,584
0,9,87.874886,585
0,9,87.801308,586
0,9,96.323334,587
0,9,57.900776,588
0,9,83.580505,589
0,9,103.88942,590
0,9,91.074028,591
0,9,98.174828,592
0,9,91.045746,593
0,9,84.893295,594
0,9,78.598694,595
0,9,101.16538,596
0,9,94.587105,597
0,9,106.23632,598
0,9,84.666428,599
0,9,99.731384,600
0,9,91.429329,601
0,9,112.16573,602
0,9,69.722725,603
0,9,90.769997,604
0,9,79.548828,605
0,9,113.21804,606
0,9,75.390129,607
0,9,121.56384,608
0,9,53.029301,609
0,9,68.721642,610
0,9,81.432457,611
0,9,75.217056,612
0,9,100.53065,613
0,9,75.516724,614
0,9,80.883087,615
0,9,81.829369,616
0,9,98.067642,617
0,9,91.192741,618
0,9,79.606895,619
0,9,76.885979,620
0,9,83.269478,621
0,9,95.34243,622
0,9,105.06462,623
0,9,87.636963,624
0,9,76.212463,625
0,9,66.902832,626
0,9,108.2835,627
0,9,74.588821,628
0,9,111.75204,629
0,9,70.198875,630
0,9,118.3985,631
0,9,117.9138,632
0,9,73.238708,633
0,9,107.71796,634
0,9,82.704727,635
0,9,63.133926,636
0,9,80.434219,637
0,9,71.309151,638
0,9,89.538177,639
0,9,69.268036,640
0,9,95.099953,641
0,9,130.80959,642
0,9,75.753899,643
0,9,80.775444,644
0,9,65.714897,645
0,9,79.239616,646
0,9,115.2679,647
0,9,109.68926,648
0,9,62.626835,649
0,9,78.918633,650
0,9,103.82086,651
0,9,85.081879,652
0,9,95.091423,653
0,9,97.539169,654
0,9,96.258911,655
0,9,103.77987,656
0,9,81.508865,657
0,9,76.772987,658
0,9,132.88908,659
0,9,78.133865,660
0,9,86.81601,661
0,9,89.577675,662
0,9,99.186707,663
0,9,96.323471,664
0,9,91.909561,665
0,9,101.67693,666
0,9,89.659515,667
0,9,68.462967,668
0,9,79.804535,669
0,9,86.769745,670
0,9,82.211884,671
0,9,101.11574,672
0,9,82.995041,673
0,9,110.9987,674
0,9,74.586403,675
0,9,85.891716,676
0,9,95.293266,677
0,9,81.413292,678
0,9,89.235069,679
0,9,111.79826,680
0,9,75.725647,681
0,9,102.90691,682
0,9,73.918793,683
0,9,63.736557,684
0,9,88.400635,685
0,9,71.488319,686
0,9,87.418083,687
0,9,81.559479,688
0,9,69.722656,689
0,9,69.258781,690
0,9,94.015327,691
0,9,85.411751,692
0,9,98.410873,693
0,9,94.861595,694
0,9,43.928352,695
0,9,90.436363,696
0,9,59.900242,697
0,9,85.967514,698
0,9,84.271866,699
0,9,101.75365,700
0,9,75.559692,701
0,9,109.0522,702
0,9,70.050522,703
0,9,88.535027,704
0,9,66.032867,705
0,9,79.537186,706
0,9,99.899544,707
0,9,87.311256,708
0,9,101.64673,709
0,9,84.439842,710
0,9,87.57225,711
0,9,91.832916,712
0,9,52.220158,713
0,9,100.66437,714
0,9,80.335358,715
0,9,83.016502,716
0,9,80.461555,717
0,9,66.313026,718
0,9,83.9683,719
0,9,69.93399,720
0,9,70.043884,721
0,9,50.627384,722
0,9,60.399521,723
0,9,96.835098,724
0,9,69.523064,725
0,9,65.8134,726
0,9,104.58457,727
0,9,61.517822,728
0,9,83.095482,729
0,9,91.498352,730
0,9,88.606987,731
0,9,94.059967,732
0,9,80.604393,733
0,9,105.39104,734
0,9,75.483154,735
0,9,91.522408,736
0,9,76.513428,737
0,9,118.61681,738
0,9,84.889748,739
0,9,85.931686,740
0,9,67.583626,741
0,9,54.79266,742
0,9,121.42953,743
0,9,77.955818,744
0,9,90.416946,745
0,9,97.320442,746
0,9,79.363045,747
0,9,78.662956,748
0,9,88.876228,749
0,9,71.247368,750
0,9,56.176308,751
0,9,86.643921,752
0,9,65.16494,753
0,9,70.497566,754
0,9,120.35571,755
0,9,84.998718,756
0,9,65.285477,757
0,9,102.857,758
0,9,99.37249,759
0,9,99.593681,760
0,9,81.227325,761
0,9,102.78855,762
0,9,98.476624,763
0,9,105.21604,764
0,9,103.1728,765
0,9,72.939217,766
0,9,105.44937,767
0,9,68.71595,768
0,9,81.066856,769
0,9,95.540993,770
0,9,77.686668,771
0,9,79.528038,772
0,9,100.89906,773
0,9,84.439095,774
0,9,97.634666,775
0,9,84.675224,776
0,9,96.693817,777
0,9,59.842728,778
0,9,71.428963,779
0,9,58.434486,780
0,9,90.421844,781
0,9,85.53833,782
0,9,117.29357,783
0,9,79.582291,784
0,9,84.971436,785
0,9,110.9511,786
0,9,83.868835,787
0,9,79.021637,788
0,9,77.833588,789
0,9,96.936333,790
0,9,85.842476,791
0,9,68.440903,792
0,9,80.746391,793
0,9,87.332756,794
0,9,95.518143,795
0,9,78.022095,796
0,9,77.615166,797
0,9,85.717125,798
0,9,102.48437,799
0,9,95.556519,800
0,9,82.647163,801
0,9,81.847137,802
0,9,86.28804,803
0,9,87.53772,804
0,9,68.293022,805
0,9,91.479813,806
0,9,86.584534,807
0,9,90.140106,808
0,9,106.73914,809
0,9,75.475647,810
0,9,95.716797,811
0,9,46.870796,812
0,9,96.640533,813
0,9,123.39082,814
0,9,77.934326,815
0,9,79.447945,816
0,9,87.51812,817
0,9,76.798126,818
0,9,67.803261,819
0,9,95.15992,820
0,9,69.921761,821
0,9,84.149887,822
0,9,79.783943,823
0,9,63.527622,824
0,9,96.682762,825
0,9,102.60689,826
0,9,89.229416,827
0,9,87.306496,828
0,9,82.004982,829
0,9,71.766357,830
0,9,90.402756,831
0,9,104.54066,832
0,9,100.83996,833
0,9,88.169624,834
0,9,80.086143,835
0,9,109.89616,836
0,9,83.074631,837
0,9,76.842491,838
0,9,91.113815,839
0,9,63.44836,840
0,9,86.90963,841
0,9,58.082375,842
0,9,97.444923,843
0,9,72.929008,844
0,9,75.943214,845
0,9,90.20945,846
0,9,95.992516,847
0,9,86.646133,848
0,9,87.185928,849
0,9,75.416725,850
0,9,79.756386,851
0,9,81.349991,852
0,9,73.172653,853
0,9,88.385139,854
0,9,76.607658,855
0,9,70.174332,856
0,9,80.643127,857
0,9,88.147766,858
0,9,92.743866,859
0,9,84.75547,860
0,9,84.465546,861
0,9,113.71226,862
0,9,79.485008,863
0,9,78.329071,864
0,9,100.80081,865
0,9,98.989326,866
0,9,87.502266,867
0,9,95.3881,868
0,9,78.542587,869
0,9,80.609329,870
0,9,87.044258,871
0,9,89.362213,872
0,9,70.915764,873
0,9,95.129028,874
0,9,65.940239,875
0,9,79.65538,876
0,9,78.571648,877
0,9,96.187881,878
0,9,111.02763,879
0,9,87.277275,880
0,9,52.191322,881
0,9,88.122902,882
0,9,74.845512,883
0,9,109.60305,884
0,9,107.30642,885
0,9,79.523636,886
0,9,67.108231,887
0,9,84.180122,888
0,9,91.882996,889
0,9,71.912712,890
0,9,75.673683,891
0,9,74.260963,892
0,9,79.655098,893
0,9,94.505821,894
0,9,76.279434,895
0,9,68.219513,896
0,9,99.488869,897
0,9,96.506508,898
0,9,83.577972,899
0,9,81.301353,900
0,9,75.184822,901
0,9,106.05589,902
0,9,82.247322,903
0,9,106.00512,904
0,9,72.500824,905
0,9,101.51905,906
0,9,76.166252,907
0,9,89.781357,908
0,9,112.96341,909
0,9,83.272621,910
0,9,88.655663,911
0,9,92.131279,912
0,9,78.695313,913
0,9,94.172348,914
0,9,70.842415,915
0,9,64.503662,916
0,9,76.43399,917
0,9,84.612198,918
0,9,84.147232,919
0,9,107.17655,920
0,9,94.352417,921
0,9,99.141243,922
0,9,107.993,923
0,9,95.740219,924
0,9,96.939232,925
0,9,80.622917,926
0,9,112.87347,927
0,9,80.56633,928
0,9,88.829407,929
0,9,100.96346,930
0,9,86.921303,931
0,9,78.807335,932
0,9,101.74146,933
0,9,94.455734,934
0,9,82.903015,935
0,9,62.103443,936
0,9,82.336761,937
0,9,76.158585,938
0,9,73.395782,939
0,9,67.20549,940
0,9,66.742844,941
0,9,97.957947,942
0,9,100.1795,943
0,9,95.528778,944
0,9,112.95725,945
0,9,76.718987,946
0,9,80.879341,947
0,9,91.096977,948
0,9,86.320976,949
0,9,86.776939,950
0,9,105.23764,951
0,9,71.602364,952
0,9,83.245895,953
0,9,72.84642,954
0,9,86.34066,955
0,9,108.42773,956
0,9,70.025558,957
0,9,90.02343,958
0,9,87.914917,959
0,9,84.378998,960
0,9,85.189919,961
0,9,79.508774,962
0,9,84.943542,963
0,9,70.12571,964
0,9,98.733841,965
0,9,76.683434,966
0,9,101.80608,967
0,9,63.889,968
0,9,85.799507,969
0,9,97.564453,970
0,9,90.932877,971
0,9,82.544838,972
0,9,82.87571,973
0,9,82.854027,974
0,9,100.76523,975
0,9,99.134598,976
0,9,94.415985,977
0,9,65.826447,978
0,9,82.846687,979
0,9,88.536789,980
0,9,86.445862,981
0,9,67.198761,982
0,9,100.89884,983
0,9,85.403725,984
0,9,70.120667,985
0,9,74.335403,986
0,9,94.300819,987
0,9,105.51631,988
0,9,82.641151,989
0,9,106.61797,990
0,9,81.060966,991
0,9,89.457077,992
0,9,89.632591,993
0,9,98.564751,994
0,9,92.278221,995
0,9,87.059158,996
0,9,71.45031,997
0,9,87.577065,998
0,9,98.140114,999
0,9,93.240059,1000
0,10,106.47205,1
0,10,60.061241,2
0,10,90.011429,3
0,10,66.634659,4
0,10,79.201462,5
0,10,93.66758,6
0,10,99.744896,7
0,10,69.924942,8
0,10,74.51561,9
0,10,83.765877,10
0,10,78.241676,11
0,10,75.633331,12
0,10,98.110626,13
0,10,55.140812,14
0,10,78.488304,15
0,10,100.16376,16
0,10,65.079102,17
0,10,76.486824,18
0,10,81.080246,19
0,10,47.867458,20
0,10,65.727913,21
0,10,78.280724,22
0,10,85.903267,23
0,10,80.294128,24
0,10,71.450531,25
0,10,84.647751,26
0,10,58.865131,27
0,10,82.126686,28
0,10,71.643448,29
0,10,79.763,30
0,10,92.444168,31
0,10,75.491028,32
0,10,81.691246,33
0,10,55.723026,34
0,10,53.0951,35
0,10,80.604431,36
0,10,71.134682,37
0,10,49.097065,38
0,10,101.90575,39
0,10,72.821487,40
0,10,70.275665,41
0,10,112.54414,42
0,10,87.601707,43
0,10,75.29837,44
0,10,83.0858,45
0,10,90.729698,46
0,10,64.339302,47
0,10,73.31311,48
0,10,79.692368,49
0,10,63.681004,50
0,10,85.836266,51
0,10,81.839386,52
0,10,60.210945,53
0,10,70.204643,54
0,10,85.301758,55
0,10,103.14761,56
0,10,96.608826,57
0,10,98.137634,58
0,10,59.594616,59
0,10,83.712807,60
0,10,60.140171,61
0,10,90.86676,62
0,10,58.977818,63
0,10,96.991615,64
0,10,85.383072,65
0,10,77.546844,66
0,10,61.040817,67
0,10,63.941086,68
0,10,66.591133,69
0,10,83.682915,70
0,10,96.713768,71
0,10,101.44707,72
0,10,76.930672,73
0,10,79.453491,74
0,10,66.778473,75
0,10,66.91523,76
0,10,86.872307,77
0,10,86.046547,78
0,10,67.93795,79
0,10,70.319756,80
0,10,69.807404,81
0,10,69.713043,82
0,10,55.631313,83
0,10,83.737312,84
0,10,71.017776,85
0,10,63.291859,86
0,10,72.963943,87
0,10,98.271622,88
0,10,95.201324,89
0,10,96.020409,90
0,10,64.976761,91
0,10,65.693237,92
0,10,72.998734,93
0,10,84.10273,94
0,10,107.91987,95
0,10,52.63179,96
0,10,89.788345,97
0,10,72.714714,98
0,10,62.011883,99
0,10,47.023579,100
0,10,106.45207,101
0,10,73.739647,102
0,10,43.706028,103
0,10,76.74527,104
0,10,87.90847,105
0,10,83.649757,106
0,10,61.949379,107
0,10,79.295876,108
0,10,56.536961,109
0,10,80.672462,110
0,10,75.598389,111
0,10,79.043083,112
0,10,67.112999,113
0,10,78.462212,114
0,10,73.16317,115
0,10,54.845234,116
0,10,76.546646,117
0,10,91.35228,118
0,10,57.111401,119
0,10,85.679741,120
0,10,65.205711,121
0,10,80.122467,122
0,10,92.994293,123
0,10,55.082382,124
0,10,82.012047,125
0,10,95.808273,126
0,10,70.359573,127
0,10,46.504578,128
0,10,81.246002,129
0,10,91.618019,130
0,10,63.271729,131
0,10,94.511101,132
0,10,58.541504,133
0,10,67.207733,134
0,10,73.349197,135
0,10,71.07077,136
0,10,86.55275,137
0,10,130.6532,138
0,10,79.934799,139
0,10,94.553009,140
0,10,73.944489,141
0,10,81.26535,142
0,10,85.267509,143
0,10,68.276604,144
0,10,47.071445,145
0,10,94.830391,146
0,10,81.839478,147
0,10,71.406799,148
0,10,68.886505,149
0,10,82.639503,150
0,10,115.71249,151
0,10,78.200752,152
0,10,79.172096,153
0,10,63.938637,154
0,10,68.735741,155
0,10,54.757435,156
0,10,77.340378,157
0,10,86.353806,158
0,10,64.085411,159
0,10,67.713356,160
0,10,113.47531,161
0,10,99.254433,162
0,10,88.695709,163
0,10,71.503044,164
0,10,65.348213,165
0,10,84.658134,166
0,10,72.014793,167
0,10,78.820801,168
0,10,56.480637,169
0,10,56.715446,170
0,10,76.936111,171
0,10,82.891861,172
0,10,73.760078,173
0,10,83.103325,174
0,10,71.070679,175
0,10,103.10355,176
0,10,85.448875,177
0,10,114.08729,178
0,10,89.145477,179
0,10,98.997284,180
0,10,76.131104,181
0,10,46.190979,182
0,10,75.219177,183
0,10,101.05929,184
0,10,59.573559,185
0,10,74.739098,186
0,10,75.635902,187
0,10,87.626587,188
0,10,87.210793,189
0,10,57.36367,190
0,10,81.934532,191
0,10,58.910374,192
0,10,36.455021,193
0,10,53.237759,194
0,10,110.02473,195
0,10,85.1679,196
0,10,77.371552,197
0,10,73.094498,198
0,10,65.987289,199
0,10,63.287594,200
0,10,111.73455,201
0,10,85.798332,202
0,10,89.482689,203
0,10,57.655407,204
0,10,44.861526,205
0,10,99.14856,206
0,10,88.535034,207
0,10,92.756142,208
0,10,102.13786,209
0,10,62.850792,210
0,10,80.765968,211
0,10,59.865391,212
