id,month,rating,treat 
2665,13,4,0
2665,13,3,0
2665,13,4,0
2665,14,4,0
2665,14,4,0
2665,14,5,0
2665,14,5,0
2665,14,5,0
2665,14,5,0
2665,15,4,0
2665,15,4,0
2665,15,2,0
2665,15,4,0
2665,16,2,0
2665,16,4,0
2665,16,3,0
2665,16,4,0
2665,16,4,0
2665,17,3,0
2665,17,5,0
2665,17,5,1
2665,18,4,0
2665,18,5,0
2665,19,4,0
2665,20,5,1
2665,20,3,0
2665,20,5,0
2665,20,2,0
2665,20,5,0
2665,20,4,0
2665,21,5,0
2665,21,3,0
2665,22,2,1
2665,22,4,0
2665,22,2,0
2665,22,4,0
2665,22,2,1
2665,22,4,0
2665,23,3,0
2665,23,4,1
2665,23,3,0
2665,23,2,0
2665,23,2,0
2665,23,4,0
2665,24,5,0
2665,24,4,0
2665,24,5,0
2665,24,4,0
2738,1,5,1
2738,1,2,1
2738,1,3,0
2738,1,2,1
2738,1,3,1
2738,1,3,1
2738,1,5,1
2738,1,4,1
2738,1,3,0
2738,1,2,1
2738,1,1,1
2738,1,4,0
2738,1,5,0
2738,1,3,1
2738,1,3,1
2738,1,3,1
2738,1,5,1
2738,1,4,1
2738,1,3,1
2738,1,3,1
2738,1,4,1
2738,1,4,0
2738,2,3,1
2738,2,4,0
2738,2,3,0
2738,2,3,1
2738,2,1,0
2738,2,4,0
2738,2,4,1
2738,2,4,0
2738,2,4,1
2738,2,3,0
2738,2,4,1
2738,2,4,1
2738,2,5,1
2738,2,3,1
2738,2,4,0
2738,3,5,0
2738,3,2,0
2738,3,5,1
2738,3,3,1
2738,3,4,1
2738,3,3,1
2738,3,5,0
2738,3,3,0
2738,3,5,0
2738,3,3,1
2738,3,4,0
2738,3,3,1
2738,3,5,1
2738,3,2,1
2738,4,4,1
2738,4,1,1
2738,4,4,0
2738,4,3,1
2738,4,5,0
2738,4,4,1
2738,4,2,1
2738,4,4,0
2738,4,2,1
2738,4,4,0
2738,5,5,0
2738,5,4,0
2738,5,3,0
2738,5,4,0
2738,5,4,0
2738,5,3,0
2738,5,5,1
2738,5,5,1
2738,5,2,1
2738,5,5,1
2738,5,3,1
2738,5,3,0
2738,5,5,1
2738,5,4,0
2738,6,4,0
2738,6,3,0
2738,6,4,0
2738,6,5,1
2738,6,2,0
2738,6,5,1
2738,6,3,0
2738,6,4,0
2738,6,2,0
2738,6,4,1
2738,6,2,1
2738,6,3,1
2738,6,3,1
2738,6,3,1
2738,6,3,1
2738,7,3,0
2738,7,4,0
2738,7,4,1
2738,7,4,0
2738,7,5,1
2738,7,5,1
2738,7,2,0
2738,7,2,1
2738,7,4,0
2738,7,5,1
2738,7,3,0
2738,7,4,0
2738,7,4,0
2738,7,3,1
2738,7,5,0
2738,7,3,1
2738,7,5,0
2738,7,4,1
2738,7,3,0
2738,7,3,0
2738,7,5,1
2738,7,5,1
2738,7,3,1
2738,7,5,0
2738,7,4,0
2738,7,5,0
2738,7,2,0
2738,8,3,0
2738,8,4,0
2738,8,2,1
2738,8,1,1
2738,8,4,0
2738,8,3,1
2738,8,4,0
2738,8,4,1
2738,8,4,1
2738,8,5,1
2738,8,3,1
2738,8,2,1
2738,8,4,0
2738,8,4,1
2738,9,4,1
2738,9,3,0
2738,9,4,0
2738,9,5,0
2738,9,4,0
2738,9,4,1
2738,9,4,0
2738,9,2,0
2738,9,4,1
2738,9,5,1
2738,9,3,1
2738,9,3,0
2738,10,4,1
2738,10,5,0
2738,10,5,0
2738,10,4,1
2738,10,3,0
2738,10,4,0
2738,10,3,0
2738,10,4,0
2738,10,5,0
2738,10,3,0
2738,10,4,0
2738,10,3,0
2738,10,2,0
2738,11,4,0
2738,11,5,0
2738,11,5,0
2738,11,3,0
2738,11,3,0
2738,11,5,0
2738,11,5,1
2738,11,5,0
2738,11,3,0
2738,11,5,0
2738,11,4,0
2738,11,4,1
2738,12,5,0
2738,12,5,0
2738,12,5,0
2738,12,1,1
2738,12,4,1
2738,12,4,0
2738,12,4,0
2738,12,5,0
2738,12,3,0
2738,13,4,0
2738,13,3,0
2738,13,1,0
2738,13,5,0
2738,13,1,0
2738,13,3,1
2738,13,3,0
2738,13,4,0
2738,13,3,0
2738,13,2,0
2738,13,3,0
2738,13,4,0
2738,13,3,0
2738,13,4,1
2738,13,5,0
2738,13,3,1
2738,13,2,0
2738,13,2,1
2738,13,2,0
2738,13,3,1
2738,13,2,0
2738,13,4,0
2738,13,4,0
2738,14,4,0
2738,14,3,0
2738,14,5,0
2738,14,5,0
2738,14,4,0
2738,14,4,0
2738,14,4,0
2738,14,5,0
2738,14,4,0
2738,14,4,0
2738,14,4,0
2738,14,5,0
2738,14,1,0
2738,14,3,0
2738,15,4,0
2738,15,5,0
2738,15,4,0
2738,15,3,0
2738,15,5,0
2738,15,2,0
2738,15,4,0
2738,15,5,0
2738,15,5,1
2738,15,5,1
2738,15,3,0
2738,15,4,0
2738,15,5,0
2738,15,4,0
2738,15,5,0
2738,16,3,0
2738,16,1,0
2738,16,4,0
2738,16,5,0
2738,16,3,0
2738,16,1,0
2738,16,5,0
2738,16,4,0
2738,16,5,0
2738,16,3,0
2738,16,4,0
2738,16,3,0
2738,16,2,0
2738,16,2,0
2738,16,4,0
2738,16,5,0
2738,16,4,0
2738,16,5,1
2738,16,5,1
2738,17,4,1
2738,17,4,1
2738,17,2,0
2738,17,4,0
2738,17,5,0
2738,17,4,0
2738,17,5,1
2738,17,4,0
2738,17,5,1
2738,17,3,0
2738,17,4,0
2738,17,2,0
2738,17,4,0
2738,18,3,0
2738,18,3,0
2738,18,3,0
2738,18,3,0
2738,18,2,0
2738,18,3,0
2738,18,3,0
2738,18,4,1
2738,18,5,1
2738,18,4,1
2738,18,3,0
2738,18,4,0
2738,18,5,0
2738,18,2,0
2738,18,3,0
2738,18,5,0
2738,18,4,0
2738,18,5,0
2738,19,4,0
2738,19,4,0
2738,19,3,0
2738,19,4,0
2738,19,4,0
2738,19,4,0
2738,19,2,0
2738,19,5,0
2738,19,4,0
2738,19,3,0
2738,19,2,0
2738,19,5,0
2738,19,4,0
2738,19,3,1
2738,19,3,1
2738,19,2,0
2738,19,3,0
2738,19,3,0
2738,19,3,0
2738,20,5,0
2738,20,4,1
2738,20,3,0
2738,20,4,0
2738,20,4,0
2738,20,4,0
2738,20,3,0
2738,20,4,1
2738,20,5,0
2738,20,3,0
2738,20,5,1
2738,20,2,0
2738,20,4,0
2738,20,5,0
2738,20,1,0
2738,20,2,0
2738,20,5,0
2738,20,3,0
2738,20,5,1
2738,20,4,0
2738,21,4,0
2738,21,3,0
2738,21,5,0
2738,21,4,0
2738,21,5,0
2738,21,5,0
2738,21,5,0
2738,21,4,0
2738,21,4,0
2738,21,4,0
2738,21,5,1
2738,21,5,1
2738,21,3,0
2738,21,2,0
2738,21,5,0
2738,21,3,0
2738,21,3,1
2738,22,4,0
2738,22,4,0
2738,22,4,0
2738,22,4,0
2738,22,4,0
2738,22,3,0
2738,22,5,1
2738,22,3,0
2738,22,4,0
2738,22,1,1
2738,22,4,0
2738,22,4,0
2738,22,4,0
2738,22,5,1
2738,22,3,0
2738,22,5,0
2738,22,5,0
2738,22,3,0
2738,22,5,0
2738,22,1,0
2738,22,4,1
2738,22,4,0
2738,22,4,0
2738,23,4,0
2738,23,4,0
2738,23,5,0
2738,23,3,0
2738,23,4,0
2738,23,4,0
2738,23,3,0
2738,23,3,1
2738,23,4,0
2738,23,4,0
2738,23,4,0
2738,23,4,0
2738,23,3,0
2738,23,5,1
2738,23,5,1
2738,23,4,1
2738,23,4,0
2738,23,2,1
2738,24,4,0
2738,24,2,0
2738,24,2,0
2738,24,3,0
2738,24,4,0
2738,24,5,1
2738,24,5,0
2738,24,4,0
2738,24,4,0
2738,24,5,0
2738,24,3,0
2738,24,3,0
2738,24,4,0
2783,1,5,1
2783,1,3,1
2783,1,4,1
2783,1,4,1
2783,1,5,1
2783,1,4,1
2783,1,5,1
2783,1,5,1
2783,1,5,1
2783,1,5,0
2783,2,3,1
2783,2,5,0
2783,2,5,0
2783,2,4,0
2783,2,3,1
2783,2,5,1
2783,2,4,0
2783,2,4,1
2783,2,5,1
2783,3,5,0
2783,3,3,1
2783,3,5,0
2783,3,5,1
2783,3,5,1
2783,3,5,1
2783,3,3,1
2783,3,4,0
2783,3,5,1
2783,4,3,1
2783,4,5,1
2783,4,5,0
2783,4,5,1
2783,4,5,0
2783,4,5,0
2783,4,4,0
2783,4,5,1
2783,4,4,1
2783,4,5,0
2783,4,5,0
2783,4,5,1
2783,5,5,1
2783,5,4,0
2783,5,5,1
2783,5,5,1
2783,5,5,1
2783,5,5,0
2783,5,5,0
2783,6,5,1
2783,6,5,0
2783,6,4,1
2783,6,5,1
2783,6,4,1
2783,6,5,1
2783,6,5,1
2783,7,5,0
2783,7,5,0
2783,7,2,1
2783,7,2,1
2783,7,5,0
2783,7,5,1
2783,7,5,1
2783,7,4,1
2783,7,5,0
2783,7,5,1
2783,7,3,1
2783,7,4,1
2783,7,5,0
2783,7,5,0
2783,7,2,1
2783,7,5,1
2783,7,5,0
2783,8,5,1
2783,8,5,0
2783,8,5,0
2783,8,5,1
2783,8,5,1
2783,8,5,1
2783,8,4,0
2783,9,5,0
2783,9,5,1
2783,9,4,1
2783,9,5,1
2783,9,5,0
2783,9,5,0
2783,9,5,1
2783,9,4,0
2783,9,5,1
2783,9,5,0
2783,10,5,0
2783,10,5,1
2783,10,5,1
2783,10,4,0
2783,10,5,0
2783,10,5,0
2783,10,5,0
2783,10,5,0
2783,10,5,0
2783,11,5,0
2783,11,5,0
2783,11,5,1
2783,11,5,0
2783,11,5,0
2783,12,5,0
2783,12,5,0
2783,12,1,1
2783,12,5,0
2783,12,5,1
2783,12,5,0
2783,12,5,0
2783,12,5,1
2783,13,5,0
2783,13,4,0
2783,13,5,0
2783,13,5,0
2783,13,5,0
2783,13,5,0
2783,13,5,1
2783,13,5,0
2783,13,4,1
2783,13,5,1
2783,13,5,1
2783,13,5,1
2783,13,5,0
2783,13,5,0
2783,13,4,0
2783,13,5,1
2783,13,5,0
2783,14,5,0
2783,14,5,0
2783,14,5,0
2783,14,5,0
2783,14,5,0
2783,14,5,0
2783,14,4,0
2783,14,4,0
2783,14,5,0
2783,15,5,0
2783,15,5,0
2783,15,4,0
2783,15,2,0
2783,15,5,0
2783,15,4,0
2783,15,5,0
2783,15,5,0
2783,15,5,0
2783,15,5,0
2783,15,5,0
2783,15,5,1
2783,15,5,1
2783,15,5,0
2783,15,4,0
2783,15,4,0
2783,15,5,0
2783,16,5,0
2783,16,5,0
2783,16,3,0
2783,16,5,1
2783,16,2,0
2783,16,5,0
2783,16,5,1
2783,16,2,1
2783,16,5,0
2783,16,5,1
2783,16,5,1
2783,16,5,0
2783,16,5,1
2783,17,5,1
2783,17,3,0
2783,17,5,1
2783,17,5,1
2783,17,4,0
2783,17,2,0
2783,17,5,1
2783,17,5,1
2783,17,5,1
2783,18,5,1
2783,18,5,0
2783,18,3,0
2783,18,3,0
2783,18,5,0
2783,18,5,0
2783,18,5,1
2783,18,5,0
2783,18,5,0
2783,19,5,0
2783,19,5,1
2783,19,5,1
2783,19,4,0
2783,19,5,1
2783,19,5,0
2783,19,5,0
2783,19,3,0
2783,19,5,1
2783,19,5,0
2783,19,5,0
2783,19,5,0
2783,19,2,1
2783,19,5,0
2783,19,3,0
2783,19,5,0
2783,19,4,0
2783,20,3,0
2783,20,5,0
2783,20,5,1
2783,20,5,1
2783,20,5,0
2783,20,5,0
2783,20,5,0
2783,20,4,0
2783,20,1,1
2783,20,4,1
2783,20,5,0
2783,20,5,0
2783,20,4,1
2783,20,5,0
2783,20,4,0
2783,21,3,0
2783,21,5,1
2783,21,1,1
2783,21,5,1
2783,21,5,0
2783,21,4,0
2783,21,5,0
2783,21,4,0
2783,21,1,1
2783,21,4,1
2783,22,4,0
2783,22,5,0
2783,22,4,1
2783,22,5,1
2783,22,4,0
2783,22,3,0
2783,22,5,0
2783,22,3,0
2783,22,3,0
2783,22,5,0
2783,22,5,1
2783,22,5,1
2783,22,5,0
2783,22,4,0
2783,22,5,0
2783,22,5,0
2783,22,5,1
2783,23,5,0
2783,23,5,0
2783,23,5,0
2783,23,5,1
2783,23,5,0
2783,24,4,0
2783,24,5,0
2783,24,5,0
2783,24,5,1
2783,24,5,0
2852,1,5,1
2852,1,4,0
2852,1,5,0
2852,1,3,1
2852,1,4,1
2852,1,3,1
2852,1,4,0
2852,2,4,0
2852,2,4,0
2852,2,4,1
2852,2,4,1
2852,2,3,1
2852,2,5,1
2852,2,3,1
2852,3,3,1
2852,3,5,0
2852,3,5,0
2852,3,5,0
2852,3,5,0
2852,3,4,0
2852,3,5,1
2852,3,4,0
2852,3,5,1
2852,3,4,0
2852,3,4,0
2852,4,5,0
2852,4,4,0
2852,4,4,0
2852,4,2,1
2852,4,4,1
2852,4,5,0
2852,4,5,1
2852,4,5,0
2852,4,5,0
2852,4,5,0
2852,4,4,0
2852,5,5,0
2852,5,5,0
2852,5,3,0
2852,5,4,1
2852,5,5,0
2852,5,5,0
2852,5,4,0
2852,5,5,0
2852,6,4,0
2852,6,5,1
2852,6,4,1
2852,6,5,0
2852,6,4,1
2852,6,5,1
2852,6,4,1
2852,7,3,1
2852,7,5,0
2852,7,5,0
2852,7,4,0
2852,7,5,1
2852,7,4,0
2852,7,5,0
2852,7,5,0
2852,7,5,1
2852,7,3,1
2852,7,5,1
2852,7,5,0
2852,8,5,1
2852,8,3,0
2852,8,5,0
2852,8,5,0
2852,8,5,0
2852,8,5,1
2852,8,5,0
2852,8,5,0
2852,8,5,1
2852,8,4,0
2852,8,5,0
2852,8,4,0
2852,9,5,1
2852,9,5,1
2852,9,5,0
2852,9,5,1
2852,9,4,0
2852,9,4,1
2852,9,5,0
2852,10,3,0
2852,10,5,0
2852,10,5,0
2852,10,5,0
2852,10,4,0
2852,10,2,1
2852,10,5,0
2852,11,3,0
2852,11,4,0
2852,11,5,0
2852,11,4,0
2852,11,4,0
2852,11,5,0
2852,11,3,0
2852,11,5,0
2852,11,4,0
2852,11,5,0
2852,12,4,1
2852,12,4,0
2852,12,2,0
2852,12,4,0
2852,12,4,0
2852,12,1,0
2852,12,4,0
2852,12,4,0
2852,12,3,0
2852,12,5,0
2852,12,4,0
2852,12,5,0
2852,12,5,0
2852,12,4,0
2852,12,4,0
2852,12,4,0
2852,12,4,0
2852,12,5,0
2852,12,4,0
2852,12,4,0
2852,12,2,0
2852,13,4,0
2852,13,4,0
2852,13,4,0
2852,13,4,1
2852,13,2,0
2852,14,4,0
2852,14,5,0
2852,14,5,0
2852,14,4,0
2852,14,3,0
2852,14,5,0
2852,14,4,1
2852,14,5,0
2852,15,5,0
2852,15,4,0
2852,15,4,0
2852,15,4,0
2852,15,4,0
2852,15,2,0
2852,15,5,0
2852,15,5,0
2852,15,5,0
2852,15,4,0
2852,15,5,0
2852,16,5,0
2852,16,4,0
2852,16,5,0
2852,16,4,0
2852,16,4,0
2852,16,5,0
2852,17,5,0
2852,17,4,0
2852,17,5,0
2852,17,5,0
2852,17,4,0
2852,17,4,0
2852,17,2,0
2852,17,5,0
2852,18,4,0
2852,18,5,0
2852,18,5,1
2852,19,5,0
2852,19,4,0
2852,19,5,0
2852,19,4,0
2852,19,5,0
2852,19,5,0
2852,19,5,0
2852,19,5,0
2852,20,5,0
2852,20,4,0
2852,20,4,0
2852,20,5,0
2852,20,4,0
2852,20,5,0
2852,20,4,0
2852,21,4,0
2852,21,4,0
2852,21,5,0
2852,21,4,0
2852,21,5,0
2852,21,5,0
2852,21,4,0
2852,21,4,0
2852,21,5,0
2852,21,3,0
2852,21,4,0
2852,21,4,0
2852,21,5,0
2852,21,5,0
2852,21,5,0
2852,21,4,0
2852,21,4,0
2852,21,5,0
2852,21,3,0
2852,22,5,0
2852,22,5,0
2852,22,4,0
2852,22,5,0
2852,22,3,0
2852,22,4,0
2852,22,5,0
2852,22,4,0
2852,22,1,0
2852,23,5,0
2852,23,5,0
2852,23,5,0
2852,23,5,0
2852,23,4,0
2852,23,4,0
2852,23,4,0
2852,24,4,0
2852,24,4,0
2852,24,5,0
2852,24,5,0
2852,24,4,0
2852,24,4,0
2852,24,3,0
2852,24,4,0
2852,24,4,0
2852,24,3,0
2852,24,4,0
2852,24,4,0
2852,24,5,1
2886,1,4,1
2886,1,4,1
2886,1,4,1
2886,1,5,1
2886,1,5,1
2886,1,5,1
2886,2,5,1
2886,2,4,1
2886,2,5,0
2886,2,5,1
2886,2,5,0
2886,2,4,1
2886,3,5,1
2886,3,3,1
2886,3,2,1
2886,3,5,1
2886,3,4,0
2886,3,4,0
2886,4,5,0
2886,4,4,1
2886,5,5,1
2886,6,4,1
2886,6,4,1
2886,6,5,1
2886,6,5,1
2886,6,4,0
2886,6,4,1
2886,6,4,0
2886,7,5,1
2886,7,5,1
2886,7,4,0
2886,8,4,1
2886,8,5,0
2886,8,4,1
2886,8,4,1
2886,9,5,0
2886,9,5,0
2886,9,3,0
2886,10,4,0
2886,10,3,0
2886,10,5,0
2886,11,5,0
2886,11,5,0
2886,11,5,0
2886,12,2,0
2886,12,4,1
2886,12,5,0
2886,13,3,1
2886,13,5,1
2886,13,5,1
2886,13,3,0
2886,13,5,1
2886,14,5,0
2886,14,4,1
2886,16,5,0
2886,16,5,1
2886,16,5,0
2886,16,5,0
2886,16,5,0
2886,16,5,0
2886,17,5,1
2886,17,5,0
2886,17,5,0
2886,17,5,0
2886,17,5,0
2886,17,5,1
2886,17,5,1
2886,18,3,1
2886,18,5,0
2886,18,5,0
2886,18,5,0
2886,18,4,0
2886,18,5,0
2886,19,5,0
2886,20,3,0
2886,20,5,1
2886,20,5,0
2886,20,5,0
2886,20,5,1
2886,20,3,0
2886,20,5,0
2886,21,2,1
2886,21,4,1
2886,21,5,0
2886,22,5,0
2886,22,5,0
2886,22,5,0
2886,22,4,0
2886,22,5,0
2886,22,3,1
2886,22,1,0
2886,23,3,0
2886,23,2,1
2886,23,5,0
2886,23,3,0
2886,23,4,0
2886,23,4,1
2886,23,4,0
2886,23,5,0
2886,24,5,0
2886,24,4,0
2954,1,5,1
2954,1,5,0
2954,1,5,1
2954,1,3,1
2954,1,3,0
2954,1,5,1
2954,1,5,1
2954,1,5,1
2954,1,5,1
2954,1,5,1
2954,1,5,1
2954,1,5,1
2954,1,5,0
2954,1,5,0
2954,1,5,0
2954,1,5,1
2954,2,5,1
2954,2,5,0
2954,2,5,1
2954,2,5,1
2954,2,5,0
2954,2,5,0
2954,3,5,0
2954,3,4,1
2954,3,5,0
2954,3,5,0
2954,3,4,0
2954,3,4,1
2954,3,5,0
2954,3,5,1
2954,3,5,1
2954,3,5,0
2954,3,3,1
2954,3,5,0
2954,3,5,1
2954,3,4,1
2954,3,5,1
2954,4,1,0
2954,4,5,0
2954,4,5,0
2954,4,4,1
2954,4,4,1
2954,4,5,0
2954,4,5,1
2954,4,5,0
2954,4,5,0
2954,4,5,1
2954,4,5,1
2954,5,5,0
2954,5,5,1
2954,5,2,1
2954,5,5,1
2954,5,5,0
2954,5,5,0
2954,5,5,0
2954,5,4,1
2954,6,5,1
2954,6,5,1
2954,6,4,1
2954,6,5,0
2954,6,1,1
2954,6,5,0
2954,6,5,1
2954,6,4,0
2954,6,5,0
2954,6,5,0
2954,6,4,1
2954,6,5,0
2954,6,3,0
2954,6,4,1
2954,6,5,1
2954,6,5,1
2954,6,5,0
2954,7,5,1
2954,7,5,0
2954,7,5,1
2954,7,5,0
2954,7,3,0
2954,7,4,0
2954,7,5,1
2954,7,5,0
2954,7,1,1
2954,7,5,0
2954,7,1,1
2954,7,5,0
2954,7,5,0
2954,8,3,0
2954,8,5,1
2954,8,5,1
2954,8,5,0
2954,8,5,1
2954,9,5,1
2954,9,2,1
2954,9,5,0
2954,9,2,1
2954,9,5,0
2954,9,5,0
2954,9,3,0
2954,9,3,0
2954,10,5,0
2954,10,2,0
2954,10,5,0
2954,10,4,0
2954,10,4,0
2954,10,4,0
2954,11,5,0
2954,11,3,0
2954,11,5,1
2954,11,3,1
2954,11,5,1
2954,11,2,0
2954,11,4,0
2954,11,2,0
2954,11,5,0
2954,11,5,0
2954,11,5,0
2954,12,2,0
2954,12,2,1
2954,12,2,1
2954,12,5,1
2954,12,5,0
2954,13,3,0
2954,13,3,0
2954,13,5,0
2954,13,5,0
2954,13,5,0
2954,13,5,0
2954,14,5,0
2954,14,4,0
2954,14,5,1
2954,14,4,0
2954,14,4,0
2954,15,5,0
2954,15,5,0
2954,15,4,0
2954,15,4,0
2954,16,5,0
2954,16,2,1
2954,17,3,1
2954,17,5,0
2954,17,3,0
2954,17,4,0
2954,17,3,0
2954,17,3,0
2954,18,5,1
2954,18,2,0
2954,18,4,1
2954,18,5,0
2954,18,5,0
2954,18,3,0
2954,18,5,0
2954,18,4,0
2954,18,2,1
2954,19,5,0
2954,19,3,0
2954,19,4,0
2954,19,4,0
2954,19,2,1
2954,19,2,0
2954,20,5,1
2954,20,5,1
2954,20,5,0
2954,20,5,0
2954,21,5,1
2954,21,5,1
2954,21,5,0
2954,21,4,0
2954,21,3,0
2954,21,1,0
2954,21,5,0
2954,21,3,0
2954,22,5,1
2954,22,2,1
2954,22,5,0
2954,22,5,0
2954,22,5,0
2954,22,5,0
2954,22,1,0
2954,22,3,0
2954,22,5,0
2954,22,4,1
2954,22,5,0
2954,22,5,1
2954,22,3,0
2954,23,5,0
2954,23,5,1
2954,23,3,0
2954,23,5,0
2954,23,5,0
2954,23,3,1
2954,24,1,0
2954,24,5,0
2954,24,3,1
2954,24,5,0
2954,24,2,0
2954,24,5,0
2954,24,2,0
2954,24,5,1
2954,24,4,0
2954,24,4,0
2954,24,5,0
2958,9,4,0
2958,15,5,1
2958,16,5,1
2958,17,1,1
2958,17,4,1
2958,18,5,1
2958,19,2,1
2958,22,2,1
2958,23,2,1
2958,23,4,1
2958,24,2,1
2958,24,5,1
2958,24,2,1
2958,24,5,1
2958,24,1,1
3071,1,3,1
3071,1,3,1
3071,1,2,0
3071,1,4,1
3071,1,5,0
3071,1,4,1
3071,1,3,1
3071,1,4,0
3071,1,2,0
3071,1,4,1
3071,1,2,0
3071,1,4,1
3071,1,4,1
3071,1,4,1
3071,1,3,0
3071,1,4,0
3071,1,5,0
3071,1,3,1
3071,2,4,0
3071,2,5,1
3071,2,4,0
3071,2,4,0
3071,2,5,0
3071,2,5,0
3071,2,4,1
3071,3,4,0
3071,3,2,0
3071,3,4,0
3071,3,5,0
3071,3,3,0
3071,3,4,1
3071,4,3,1
3071,4,5,0
3071,4,4,0
3071,4,4,0
3071,4,5,1
3071,4,4,1
3071,4,4,1
3071,4,4,0
3071,5,5,0
3071,5,5,1
3071,5,5,1
3071,5,4,0
3071,5,4,1
3071,5,4,1
3071,5,4,0
3071,5,2,1
3071,5,4,1
3071,6,5,1
3071,6,4,1
3071,6,4,1
3071,6,5,1
3071,6,2,1
3071,6,4,1
3071,6,4,0
3071,6,4,1
3071,6,4,0
3071,7,3,1
3071,7,4,0
3071,7,3,0
3071,7,4,0
3071,7,5,1
3071,7,4,1
3071,7,5,0
3071,7,3,0
3071,7,2,0
3071,7,2,0
3071,8,4,1
3071,8,1,0
3071,8,5,1
3071,8,5,1
3071,8,3,0
3071,8,5,0
3071,8,4,0
3071,8,5,1
3071,8,3,1
3071,8,4,1
3071,8,4,1
3071,9,4,1
3071,9,4,1
3071,9,4,0
3071,9,2,0
3071,10,4,0
3071,10,5,0
3071,10,5,0
3071,10,4,0
3071,10,3,1
3071,10,4,0
3071,10,5,0
3071,11,5,0
3071,11,5,0
3071,11,4,0
3071,11,4,0
3071,12,2,0
3071,12,4,1
3071,12,2,0
3071,12,4,0
3071,13,4,1
3071,13,4,0
3071,13,4,0
3071,13,5,0
3071,13,4,0
3071,13,4,0
3071,13,4,0
3071,13,2,0
3071,13,5,0
3071,13,1,1
3071,13,4,0
3071,13,3,0
3071,13,4,0
3071,13,3,0
3071,14,4,0
3071,14,5,0
3071,14,5,0
3071,14,2,0
3071,14,5,0
3071,14,4,0
3071,14,3,0
3071,14,4,0
3071,14,5,1
3071,14,2,0
3071,15,4,0
3071,15,3,0
3071,15,2,0
3071,15,4,0
3071,15,3,0
3071,15,4,0
3071,15,4,0
3071,15,4,0
3071,16,2,0
3071,16,2,0
3071,16,3,0
3071,16,4,0
3071,16,4,0
3071,16,3,0
3071,17,2,0
3071,17,4,1
3071,17,2,0
3071,17,5,0
3071,17,3,0
3071,17,4,0
3071,17,5,0
3071,17,4,0
3071,17,5,0
3071,17,4,0
3071,17,5,0
3071,18,3,0
3071,18,5,0
3071,18,5,1
3071,19,5,0
3071,19,4,0
3071,19,4,0
3071,19,5,0
3071,19,4,0
3071,19,4,0
3071,19,4,0
3071,19,3,0
3071,20,4,0
3071,20,4,0
3071,20,4,0
3071,20,2,1
3071,20,3,0
3071,20,3,0
3071,20,4,0
3071,20,4,0
3071,21,3,0
3071,21,4,0
3071,21,4,1
3071,21,5,0
3071,21,4,0
3071,21,4,0
3071,21,4,0
3071,21,4,0
3071,21,4,0
3071,21,5,0
3071,21,4,0
3071,22,3,0
3071,22,3,0
3071,22,5,1
3071,22,4,0
3071,22,3,0
3071,22,5,0
3071,22,4,0
3071,22,5,0
3071,22,4,0
3071,22,4,0
3071,23,3,0
3071,23,4,0
3071,23,4,0
3071,24,4,0
3071,24,3,0
3071,24,4,0
3071,24,3,0
3071,24,3,0
3071,24,4,0
3071,24,4,0
3071,24,4,0
3071,24,3,0
3071,24,4,0
3073,3,5,0
3073,3,4,1
3073,3,4,0
3073,6,5,0
3073,6,4,0
3073,7,4,0
3073,9,3,0
3073,9,4,1
3073,10,4,0
3073,10,4,0
3073,11,3,0
3073,13,4,0
3073,13,3,0
3073,14,2,0
3073,15,1,0
3073,16,1,0
3073,18,1,0
3073,18,3,0
3073,19,3,0
3073,19,1,1
3073,20,4,0
3073,20,4,0
3073,21,5,0
3073,21,4,0
3073,22,1,1
3073,22,3,0
3073,22,5,0
3073,22,5,0
3073,23,1,0
3073,23,3,0
3092,3,5,0
3092,5,4,0
3092,7,4,0
3092,8,5,0
3092,9,3,0
3092,11,3,0
3092,11,5,0
3092,11,4,0
3092,11,3,0
3092,12,5,0
3092,12,4,0
3092,13,4,0
3092,16,4,0
3092,18,3,0
3092,21,3,0
3092,22,4,0
3092,23,5,0
3092,23,3,0
3092,23,4,0
3143,1,5,0
3143,3,5,0
3143,3,5,0
3143,4,3,0
3143,5,5,0
3143,5,4,0
3143,6,5,0
3143,7,4,0
3143,7,3,0
3143,8,4,0
3143,8,4,0
3143,10,1,0
3143,10,5,0
3143,11,4,0
3143,12,4,0
3143,14,4,0
3143,16,4,0
3143,16,5,0
3143,17,4,0
3143,18,4,0
3143,20,4,0
3143,21,4,0
3143,21,4,0
3143,22,4,0
3143,22,4,0
3143,22,4,0
3143,23,3,0
3143,24,5,0
3143,24,5,0
3154,1,5,0
3154,1,5,0
3154,1,3,0
3154,1,5,0
3154,1,5,0
3154,1,5,0
3154,1,4,0
3154,2,3,0
3154,2,5,0
3154,2,5,0
3154,3,3,0
3154,3,5,0
3154,3,4,0
3154,3,4,0
3154,3,2,0
3154,5,4,0
3154,5,5,0
3154,6,5,0
3154,6,5,0
3154,6,5,0
3154,6,5,0
3154,6,4,0
3154,7,5,0
3154,8,5,0
3154,8,5,0
3154,8,5,0
3154,8,5,0
3154,8,5,0
3154,8,3,0
3154,8,4,0
3154,8,5,0
3154,9,5,0
3154,9,5,0
3154,9,5,0
3154,10,5,0
3154,10,5,0
3154,10,5,0
3154,10,5,0
3154,11,5,0
3154,11,5,0
3154,11,5,0
3154,12,5,0
3154,12,5,0
3154,12,5,0
3154,12,5,0
3154,12,5,0
